Format,OpenTRACK,,,,,,
Name,Paul Ricard,,,,,,
Country,France,,,,,,
City,Paul Ricard,,,,,,
Type,Permanent,,,,,,
Config,Closed,,,,,,
Direction,Forward,,,,,,
Mirror,Off,,,,,,
Export Frequency,50,Hz,,,,,
643,92.2,27.5,1.2,417.1,0,1,1
643,92.2,26,1.2,417.1,0,1,1
644,92.2,24.8,1.1,417.1,0,1,1
644,92.4,21.8,1.1,417.1,0,1,1
645,92.6,20.3,1,417.1,0,1,1
645,92.6,18.5,1,417.1,0,1,1
646,92.6,17.5,1.1,417.1,0,1,1
646,92.7,17.8,1.1,417,0,1,1
647,93.1,19.6,1.2,417,0,1,1
647,93.4,21,1.2,417,0,1,1
648,93.5,23.4,1.2,417,0,1,1
649,93.5,25.2,1.2,417,0,1,1
649,93.7,25.6,1.2,417.1,0,1,1
650,94.6,25.3,1.2,417.1,0,1,1
650,95.5,24.9,1.2,417.1,0,1,1
651,95.7,24,1.3,417.1,0,1,1
651,95.7,24,1.3,417.1,0,1,1
652,95.9,24.7,1.4,417.1,0,1,1
653,96.6,26.5,1.4,417.1,0,1,1
653,97.2,27.8,1.4,417.1,0,1,1
654,97.4,30.2,1.3,417.1,0,1,1
654,97.4,32,1.3,417.1,0,1,1
655,97.5,32.4,1.2,417.1,0,1,1
655,98,32.1,1.2,417.1,0,1,1
656,98.4,31.5,1.2,417.1,0,1,1
657,98.5,29.4,1.2,417.1,0,1,1
657,98.5,27.4,1.2,417.1,0,1,1
658,98.7,26.5,1.2,417.1,0,1,1
658,99.4,23.9,1.2,417.1,0,1,1
659,100.1,22.2,1.1,417.1,0,1,1
660,100.3,19.5,1,417.1,0,1,1
660,100.3,16.8,0.9,417.1,0,1,1
661,100.5,15.4,0.8,417.2,0,1,1
661,101.5,11.9,0.6,417.2,0,1,1
662,102.5,9.7,0.5,417.2,0,1,1
663,102.7,5.8,0.5,417.2,0,1,1
663,102.7,3.3,0.4,417.2,0,1,1
664,102.7,2.3,0.4,417.2,0,1,1
664,102.8,1.9,0.3,417.2,0,1,1
665,102.9,1.8,0.2,417.2,0,1,1
666,102.9,1.8,0.1,417.2,0,1,1
666,102.9,1.5,0,417.2,0,1,1
667,103.1,1.4,-0.1,417.3,0,1,1
667,103.8,0.4,-0.2,417.3,0,1,1
668,104.4,-0.3,-0.3,417.3,0,1,1
669,104.6,-2.3,-0.3,417.3,0,1,1
669,104.6,-4,-0.4,417.3,0,1,1
670,104.8,-5.7,-0.4,417.4,0,1,1
670,105.8,-7.2,-0.5,417.4,0,1,1
671,106.8,-8.4,-0.5,417.4,0,1,1
672,107,-11.1,-0.7,417.4,0,1,1
672,107,-14,-0.8,417.4,0,1,1
673,107.2,-15.8,-0.9,417.5,0,1,1
674,108,-18.9,-0.9,417.5,0,1,1
674,108.8,-20.3,-0.9,417.5,0,1,1
675,109,-21.9,-0.9,417.5,0,1,1
675,109,-21.8,-0.9,417.5,0,1,1
676,109.1,-20.5,-0.8,417.6,0,1,1
677,109.8,-18.5,-0.8,417.6,0,1,1
677,110.3,-17.2,-0.7,417.6,0,1,1
678,110.5,-14.2,-0.7,417.6,0,1,1
679,110.5,-12,-0.7,417.6,0,1,1
679,110.7,-11,-0.7,417.7,0,1,1
680,111.3,-11.1,-0.8,417.7,0,1,1
681,111.9,-12,-0.8,417.7,0,1,1
681,112,-16,-0.8,417.7,0,1,1
682,112,-20,-0.9,417.7,0,1,1
683,112.1,-21.7,-0.9,417.8,0,1,1
683,112.6,-23.6,-1,417.8,0,1,1
684,113,-24.1,-1.1,417.8,0,1,1
685,113.1,-23.3,-1.2,417.8,0,1,1
685,113.1,-23,-1.2,417.8,0,1,1
686,113.2,-22.8,-1.3,417.9,0,1,1
686,113.8,-23.2,-1.4,417.9,0,1,1
687,114.3,-23.7,-1.4,417.9,0,1,1
688,114.4,-25.9,-1.5,417.9,0,1,1
688,114.4,-28,-1.5,418,0,1,1
689,114.6,-29.8,-1.6,418,0,1,1
690,115.3,-31.1,-1.6,418.1,0,1,1
690,115.9,-31.3,-1.6,418.1,0,1,1
691,116.1,-30.5,-1.4,418.1,0,1,1
692,116.1,-28.3,-1.3,418.1,0,1,1
692,116.2,-25,-1.1,418.2,0,1,1
693,116.8,-20.9,-1,418.2,0,1,1
694,117.3,-18.2,-1,418.2,0,1,1
694,117.4,-14.4,-0.9,418.2,0,1,1
695,117.4,-12.5,-0.9,418.2,0,1,1
696,117.4,-12,-0.8,418.3,0,1,1
696,117.6,-12.7,-0.9,418.3,0,1,1
697,117.7,-13.8,-0.9,418.3,0,1,1
698,117.7,-17.8,-1,418.3,0,1,1
698,117.7,-22.1,-1.1,418.3,0,1,1
699,117.7,-25.5,-1.2,418.4,0,1,1
700,117.9,-28.4,-1.4,418.4,0,1,1
700,118.1,-30,-1.5,418.4,0,1,1
701,118.1,-31.3,-1.6,418.4,0,1,1
702,118.1,-31.7,-1.6,418.5,0,1,1
702,118.2,-30.6,-1.6,418.5,0,1,1
703,118.4,-29.2,-1.5,418.6,0,1,1
704,118.6,-28,-1.5,418.6,0,1,1
704,118.7,-25.6,-1.4,418.6,0,1,1
705,118.7,-23.5,-1.4,418.6,0,1,1
706,118.7,-22,-1.4,418.7,0,1,1
706,118.7,-21.3,-1.3,418.7,0,1,1
707,118.7,-21,-1.3,418.7,0,1,1
708,118.7,-20.9,-1.3,418.7,0,1,1
709,118.7,-21.1,-1.2,418.8,0,1,1
709,118.7,-21.5,-1.1,418.8,0,1,1
710,118.8,-21.3,-1.1,418.9,0,1,1
711,118.8,-20.7,-1.1,418.9,0,1,1
711,118.8,-19.7,-1.1,418.9,0,1,1
712,118.8,-19.2,-1.2,418.9,0,1,1
713,118.7,-18.8,-1.2,418.9,0,1,1
713,118.5,-18.7,-1.2,418.9,0,1,1
714,118.2,-19,-1.2,418.9,0,1,1
715,118.1,-19.1,-1.1,418.9,0,1,1
715,118.1,-19.3,-1.1,418.9,0,1,1
716,118.2,-19.4,-1.1,418.8,0,1,1
717,118.7,-18.9,-1,418.8,0,1,1
717,119.1,-18.2,-1,418.8,0,1,1
718,119.2,-17.5,-1,418.8,0,1,1
719,119.2,-16.7,-1.1,418.8,0,1,1
720,119.3,-17.1,-1.1,418.7,0,1,1
720,120,-18.4,-1.2,418.7,0,1,1
721,120.5,-20.1,-1.2,418.7,0,1,1
722,120.7,-21.6,-1.1,418.7,0,1,1
722,120.7,-22,-1.1,418.6,0,1,1
723,120.9,-21.1,-1.1,418.6,0,1,1
724,121.6,-20.1,-1.1,418.6,0,1,1
724,122.2,-19,-1.2,418.5,0,1,1
725,122.4,-18.4,-1.2,418.5,0,1,1
726,122.4,-18.9,-1.3,418.5,0,1,1
727,122.5,-19.6,-1.3,418.4,0,1,1
727,123.1,-20.6,-1.2,418.4,0,1,1
728,123.7,-21.1,-1.1,418.4,0,1,1
729,123.8,-20.4,-1,418.4,0,1,1
729,123.8,-18.8,-1,418.4,0,1,1
730,123.9,-17,-1,418.3,0,1,1
731,124.5,-15.5,-1,418.3,0,1,1
732,125,-15.1,-1.1,418.3,0,1,1
732,125.1,-15.9,-1.1,418.3,0,1,1
733,125.1,-17.6,-1.1,418.3,0,1,1
734,125.4,-19.9,-1.1,418.3,0,1,1
735,126.4,-21.9,-1.1,418.3,0,1,1
735,127.4,-23.1,-1.1,418.3,0,1,1
736,127.7,-23.4,-1.1,418.3,0,1,1
737,127.7,-22.6,-1.1,418.2,0,1,1
738,127.9,-21.2,-1.1,418.2,0,1,1
738,128.8,-19.8,-1.1,418.2,0,1,1
739,129.8,-18.6,-1.1,418.1,0,1,1
740,130,-17.8,-1.1,418.1,0,1,1
741,130,-17.9,-1.1,418.1,0,1,1
741,130.2,-18.8,-1.1,418,0,1,1
742,131.2,-20.2,-1,418,0,1,1
743,132.2,-21.3,-1,418,0,1,1
744,132.4,-22.7,-1.1,418,0,1,1
744,132.4,-24.1,-1.3,418,0,1,1
745,132.6,-25.3,-1.4,417.9,0,1,1
746,133.3,-25.6,-1.6,417.9,0,1,1
747,134,-25.6,-1.6,417.9,0,1,1
747,134.2,-25,-1.7,417.9,0,1,1
748,134.2,-24.6,-1.6,417.9,0,1,1
749,134.4,-23.1,-1.4,417.8,0,1,1
750,135.2,-20.8,-1.2,417.8,0,1,1
751,135.9,-18,-1.1,417.8,0,1,1
751,136.1,-15.1,-1.1,417.8,0,1,1
752,136.1,-13.6,-1.2,417.7,0,1,1
753,136.3,-14.4,-1.2,417.7,0,1,1
754,137.1,-16.7,-1.4,417.7,0,1,1
755,137.9,-18.6,-1.5,417.6,0,1,1
755,138.1,-22.6,-1.6,417.6,0,1,1
756,138.1,-25.4,-1.6,417.6,0,1,1
757,138.3,-26.2,-1.6,417.5,0,1,1
758,139.2,-25.2,-1.5,417.5,0,1,1
759,140.1,-23,-1.5,417.5,0,1,1
759,140.3,-20.7,-1.4,417.5,0,1,1
760,140.3,-18.5,-1.5,417.4,0,1,1
761,140.5,-17.2,-1.4,417.4,0,1,1
762,141.3,-16.4,-1.4,417.4,0,1,1
763,142,-16.5,-1.4,417.3,0,1,1
763,142.2,-16.6,-1.4,417.3,0,1,1
764,142.2,-16.8,-1.4,417.2,0,1,1
765,142.4,-17.5,-1.4,417.2,0,1,1
766,143.2,-18.7,-1.4,417.2,0,1,1
767,144,-20.2,-1.3,417.1,0,1,1
768,144.2,-20.8,-1.3,417.1,0,1,1
768,144.2,-20.6,-1.2,417.1,0,1,1
769,144.3,-19.4,-1.2,417,0,1,1
770,144.6,-18,-1.2,417,0,1,1
771,144.9,-16,-1.2,417,0,1,1
772,145,-14.1,-1.1,417,0,1,1
773,145,-12.9,-1.1,416.9,0,1,1
773,145.2,-12.1,-1.1,416.9,0,1,1
774,146.1,-12.4,-1.1,416.9,0,1,1
775,147,-13.1,-1.1,416.8,0,1,1
776,147.2,-13.9,-1.1,416.8,0,1,1
777,147.2,-14.3,-1.1,416.8,0,1,1
778,147.5,-14.7,-1,416.7,0,1,1
778,148.6,-14.5,-1,416.7,0,1,1
779,149.7,-14.1,-1,416.7,0,1,1
780,150,-13.8,-1,416.7,0,1,1
781,150,-13.1,-0.9,416.6,0,1,1
782,150.3,-12.7,-0.9,416.6,0,1,1
783,151.3,-12.6,-1,416.6,0,1,1
784,152.3,-13.1,-1,416.5,0,1,1
784,152.6,-14.7,-1.1,416.5,0,1,1
785,152.6,-16.7,-1.2,416.5,0,1,1
786,152.8,-19.2,-1.2,416.5,0,1,1
787,153.5,-21.1,-1.2,416.5,0,1,1
788,154.2,-21.6,-1.2,416.5,0,1,1
789,154.4,-20.5,-1.1,416.5,0,1,1
790,154.4,-17.7,-1,416.5,0,1,1
791,154.6,-13.7,-0.8,416.5,0,1,1
792,155.5,-9.4,-0.8,416.5,0,1,1
792,156.4,-5,-0.7,416.5,0,1,1
793,156.6,-1.8,-0.7,416.5,0,1,1
794,156.6,-0.8,-0.7,416.5,0,1,1
795,156.7,-2.3,-0.7,416.6,0,1,1
796,157.3,-5.3,-0.6,416.6,0,1,1
797,157.8,-8.8,-0.7,416.6,0,1,1
798,157.9,-11.6,-0.6,416.6,0,1,1
799,157.9,-13.3,-0.4,416.6,0,1,1
800,158.1,-14.2,-0.5,416.6,0,1,1
800,159,-14.7,-0.6,416.6,0,1,1
801,159.9,-13.9,-0.7,416.6,0,1,1
802,160.1,-12.1,-0.9,416.6,0,1,1
803,160.1,-9.6,-0.8,416.6,0,1,1
804,160.3,-6,-0.8,416.6,0,1,1
805,160.9,-3.2,-0.7,416.6,0,1,1
806,161.5,-1.7,-0.5,416.6,0,1,1
807,161.6,-1.2,-0.5,416.6,0,1,1
808,161.6,-1.1,-0.7,416.6,0,1,1
809,161.7,-3.2,-0.8,416.6,0,1,1
810,162.3,-8.6,-0.8,416.6,0,1,1
810,162.8,-14.4,-0.8,416.6,0,1,1
811,162.9,-19.1,-1,416.6,0,1,1
812,162.9,-22.6,-1.1,416.6,0,1,1
813,163,-24.8,-1,416.6,0,1,1
814,163.3,-24.1,-1.1,416.6,0,1,1
815,163.6,-20.8,-1,416.6,0,1,1
816,163.7,-16.3,-0.9,416.6,0,1,1
817,163.7,-11.6,-0.9,416.6,0,1,1
818,163.8,-7.2,-1,416.6,0,1,1
819,164.4,-4.2,-1,416.6,0,1,1
820,164.9,-3.3,-1.1,416.6,0,1,1
821,165,-4.9,-1.1,416.6,0,1,1
822,165,-8.1,-1.1,416.6,0,1,1
822,165.2,-11.2,-1.1,416.6,0,1,1
823,165.9,-14,-1,416.6,0,1,1
824,166.6,-16.1,-1,416.6,0,1,1
825,166.8,-16.8,-0.9,416.6,0,1,1
826,166.8,-15.6,-0.9,416.6,0,1,1
827,166.9,-13.5,-0.9,416.6,0,1,1
828,167.4,-11.9,-0.9,416.6,0,1,1
829,167.8,-11.3,-1,416.6,0,1,1
830,167.9,-11.7,-1.1,416.6,0,1,1
831,167.9,-12.7,-1.2,416.6,0,1,1
832,168,-14.8,-1.3,416.6,0,1,1
833,168.4,-17.6,-1.3,416.6,0,1,1
834,168.9,-20,-1.4,416.6,0,1,1
835,169,-21.3,-1.3,416.6,0,1,1
836,169,-21.9,-1.3,416.6,0,1,1
837,169.1,-20.9,-1.3,416.6,0,1,1
838,169.6,-18.9,-1.1,416.6,0,1,1
839,170,-16.2,-1.1,416.6,0,1,1
840,170.1,-13.6,-1.1,416.6,0,1,1
841,170.1,-11.9,-1.2,416.6,0,1,1
842,170.2,-11.8,-1.2,416.6,0,1,1
842,170.7,-13.2,-1.3,416.6,0,1,1
843,171.2,-15.6,-1.3,416.6,0,1,1
844,171.3,-18.1,-1.4,416.6,0,1,1
845,171.3,-20.3,-1.4,416.6,0,1,1
846,171.4,-20.9,-1.3,416.6,0,1,1
847,172,-20.1,-1.3,416.6,0,1,1
848,172.5,-18.2,-1.3,416.6,0,1,1
849,172.6,-16,-1.3,416.6,0,1,1
850,172.6,-14.1,-1.3,416.6,0,1,1
851,172.7,-12.9,-1.3,416.6,0,1,1
852,173.2,-12.3,-1.3,416.6,0,1,1
853,173.6,-12.2,-1.3,416.6,0,1,1
854,173.7,-12,-1.2,416.6,0,1,1
855,173.7,-11.6,-1.2,416.6,0,1,1
856,173.8,-11,-1.1,416.5,0,1,1
857,174.4,-10,-1,416.5,0,1,1
858,175,-8.9,-0.9,416.5,0,1,1
859,175.1,-7.8,-0.9,416.5,0,1,1
860,175.1,-6.7,-0.8,416.5,0,1,1
861,175.2,-5.4,-0.7,416.5,0,1,1
862,175.4,-4,-0.6,416.5,0,1,1
863,175.6,-2.5,-0.5,416.5,0,1,1
864,175.7,-1.1,-0.5,416.5,0,1,1
865,175.7,-0.2,-0.4,416.5,0,1,1
866,175.8,0,-0.3,416.5,0,1,1
867,176.5,-0.3,-0.3,416.5,0,1,1
868,177.1,-0.9,-0.2,416.5,0,1,1
869,177.2,-1.6,-0.2,416.5,0,1,1
870,177.2,-2.1,-0.2,416.5,0,1,1
871,177.4,-2.4,-0.2,416.4,0,1,1
872,178.1,-2.8,-0.1,416.4,0,1,1
873,178.7,-2.6,-0.1,416.4,0,1,1
874,178.9,-2.3,-0.1,416.4,0,1,1
875,178.9,-1.6,-0.1,416.4,0,1,1
876,179.1,-0.9,-0.1,416.4,0,1,1
877,179.8,-0.2,0,416.4,0,1,1
878,180.5,0.3,0,416.4,0,1,1
879,180.7,0.6,0,416.4,0,1,1
881,180.7,1,0,416.4,0,1,1
882,180.9,1.1,0,416.4,0,1,1
883,181.7,1.4,0.1,416.4,0,1,1
884,182.4,1.4,0.1,416.4,0,1,1
885,182.6,1.7,0.2,416.4,0,1,1
886,182.6,2.3,0.2,416.4,0,1,1
887,182.8,3.1,0.2,416.3,0,1,1
888,183.5,3.5,0.2,416.3,0,1,1
889,184.2,3.6,0.3,416.3,0,1,1
890,184.4,3.9,0.3,416.3,0,1,1
891,184.4,4.5,0.4,416.3,0,1,1
892,184.6,5.8,0.5,416.3,0,1,1
893,185.4,6.7,0.5,416.3,0,1,1
894,186.1,7.6,0.5,416.3,0,1,1
895,186.3,7.9,0.4,416.3,0,1,1
896,186.3,7.4,0.4,416.3,0,1,1
897,186.5,6.7,0.4,416.3,0,1,1
898,187.2,5.9,0.5,416.3,0,1,1
899,187.9,5.5,0.4,416.3,0,1,1
900,188.1,4.6,0.4,416.3,0,1,1
902,188.1,3.2,0.4,416.3,0,1,1
903,188.2,2.1,0.3,416.3,0,1,1
904,188.8,0.7,0.3,416.3,0,1,1
905,189.3,-0.2,0.3,416.3,0,1,1
906,189.4,-0.6,0.3,416.3,0,1,1
907,189.4,-0.2,0.3,416.3,0,1,1
908,189.5,1.1,0.3,416.3,0,1,1
909,190.1,2.8,0.3,416.3,0,1,1
910,190.6,4.6,0.3,416.3,0,1,1
911,190.7,5.6,0.3,416.3,0,1,1
912,190.7,5.8,0.3,416.3,0,1,1
913,190.8,5.2,0.3,416.3,0,1,1
914,191.1,4.8,0.3,416.3,0,1,1
915,191.3,4.4,0.3,416.3,0,1,1
917,191.4,3.8,0.4,416.3,0,1,1
918,191.4,3.1,0.3,416.3,0,1,1
919,191.5,2.1,0.3,416.2,0,1,1
920,192,1.5,0.2,416.2,0,1,1
921,192.5,0.9,0.3,416.2,0,1,1
922,192.6,0.7,0.3,416.2,0,1,1
923,192.6,1,0.4,416.2,0,1,1
924,192.8,2.2,0.4,416.1,0,1,1
925,193.6,3.6,0.4,416.1,0,1,1
926,194.4,5,0.3,416.1,0,1,1
927,194.6,5.9,0.4,416.1,0,1,1
929,194.6,6.1,0.3,416.1,0,1,1
930,194.8,5.9,0.3,416.1,0,1,1
931,195.6,5.5,0.4,416.1,0,1,1
932,196.4,4.9,0.5,416.1,0,1,1
933,196.6,4.4,0.5,416.1,0,1,1
934,196.6,4.3,0.5,416.1,0,1,1
935,196.7,4.3,0.6,416.1,0,1,1
936,197.1,4.3,0.5,416.1,0,1,1
937,197.5,4.6,0.6,416.1,0,1,1
939,197.6,5,0.5,416.1,0,1,1
940,197.6,5,0.5,416.1,0,1,1
941,197.7,5.3,0.5,416.1,0,1,1
942,198.1,5.4,0.5,416.1,0,1,1
943,198.4,5.4,0.5,416.1,0,1,1
944,198.5,5.4,0.5,416.1,0,1,1
945,198.5,5.1,0.5,416.1,0,1,1
946,198.6,5,0.5,416.1,0,1,1
947,199.2,5,0.5,416.1,0,1,1
949,199.7,5,0.5,416.1,0,1,1
950,199.8,5,0.5,416.1,0,1,1
951,199.8,4.8,0.5,416.1,0,1,1
952,199.9,5,0.5,416.1,0,1,1
953,200.4,5.3,0.5,416.1,0,1,1
954,200.8,5.7,0.5,416.1,0,1,1
955,200.9,6,0.5,416.1,0,1,1
956,200.9,5.6,0.5,416.1,0,1,1
958,201,5.1,0.5,416.1,0,1,1
959,201.4,5,0.5,416.1,0,1,1
960,201.9,4.5,0.5,416.1,0,1,1
961,202,4,0.5,416.1,0,1,1
962,202,4,0.5,416.1,0,1,1
963,202.1,4.2,0.5,416.1,0,1,1
964,202.4,4.6,0.5,416.1,0,1,1
966,202.6,4.7,0.5,416.1,0,1,1
967,202.7,5,0.5,416.1,0,1,1
968,202.7,5.6,0.5,416.1,0,1,1
969,202.7,5.8,0.5,416.1,0,1,1
970,202.9,5.5,0.4,416.1,0,1,1
971,203.1,5.1,0.4,416.1,0,1,1
972,203.1,4.8,0.4,416.1,0,1,1
974,203.1,4.1,0.4,416.1,0,1,1
975,203.2,3.7,0.4,416.1,0,1,1
976,203.8,3.9,0.5,416.1,0,1,1
977,204.3,4.5,0.6,416.1,0,1,1
978,204.4,5.2,0.6,416.1,0,1,1
979,204.4,5.9,0.6,416.1,0,1,1
980,204.5,6.7,0.6,416,0,1,1
982,204.9,7.1,0.5,416,0,1,1
983,205.4,7.5,0.6,416,0,1,1
984,205.5,7.8,0.6,416,0,1,1
985,205.5,7.9,0.6,416,0,1,1
986,205.6,7.7,0.6,416,0,1,1
987,206.1,7,0.6,416,0,1,1
989,206.5,6,0.6,416,0,1,1
990,206.6,5.2,0.6,416,0,1,1
991,206.6,4.5,0.7,416,0,1,1
992,206.7,4.3,0.7,416,0,1,1
993,207.3,4.3,0.7,416,0,1,1
994,207.8,4.9,0.7,416,0,1,1
996,207.9,5.6,0.7,416,0,1,1
997,207.9,6.6,0.7,416,0,1,1
998,208.1,7.6,0.7,416,0,1,1
999,208.7,8.7,0.7,416,0,1,1
1000,209.3,9.5,0.8,416,0,1,1
1001,209.4,9.7,0.8,416,0,1,1
1003,209.4,9.4,0.7,416,0,1,1
1004,209.5,8.8,0.7,416,0,1,1
1005,209.9,7.8,0.6,416,0,1,1
1006,210.2,6.7,0.6,416,0,1,1
1007,210.3,5.7,0.7,416,0,1,1
1009,210.3,5.1,0.7,416,0,1,1
1010,210.4,5,0.7,416,0,1,1
1011,210.9,5.6,0.7,416,0,1,1
1012,211.3,6.3,0.8,416,0,1,1
1013,211.4,7,0.8,416,0,1,1
1015,211.4,7.7,0.8,416,0,1,1
1016,211.5,8.2,0.7,415.9,0,1,1
1017,212,8.3,0.7,415.9,0,1,1
1018,212.5,8,0.7,415.9,0,1,1
1019,212.6,7.4,0.6,415.9,0,1,1
1020,212.6,6.7,0.6,415.9,0,1,1
1022,212.7,5.7,0.6,416,0,1,1
1023,213,4.9,0.6,416,0,1,1
1024,213.2,4.4,0.6,416,0,1,1
1025,213.3,4.3,0.7,416,0,1,1
1026,213.3,4.9,0.7,416,0,1,1
1028,213.3,5.6,0.7,416,0,1,1
1029,213.4,6,0.7,416,0,1,1
1030,213.5,6.4,0.6,416,0,1,1
1031,213.5,6.8,0.7,416,0,1,1
1033,213.5,7.1,0.6,416,0,1,1
1034,213.6,7.2,0.6,416,0,1,1
1035,213.9,6.9,0.6,416,0,1,1
1036,214.3,6.6,0.6,416,0,1,1
1037,214.4,5.9,0.6,416,0,1,1
1039,214.4,4.9,0.5,416,0,1,1
1040,214.5,4.1,0.5,415.9,0,1,1
1041,215.1,3.4,0.5,415.9,0,1,1
1042,215.6,3,0.6,415.9,0,1,1
1043,215.7,2.9,0.6,415.9,0,1,1
1045,215.7,3.4,0.6,415.9,0,1,1
1046,215.8,4.4,0.6,415.9,0,1,1
1047,216.3,5.8,0.7,415.9,0,1,1
1048,216.7,6.9,0.6,415.9,0,1,1
1050,216.8,7.7,0.6,415.9,0,1,1
1051,216.8,8.2,0.6,415.9,0,1,1
1052,216.9,8.3,0.6,416,0,1,1
1053,217.5,8,0.6,416,0,1,1
1054,218,7.4,0.7,416,0,1,1
1056,218.1,6.7,0.7,416,0,1,1
1057,218.1,6.2,0.7,416,0,1,1
1058,218.2,5.9,0.7,416,0,1,1
1059,218.8,5.8,0.7,416,0,1,1
1061,219.3,5.8,0.8,416,0,1,1
1062,219.4,6.3,0.8,416,0,1,1
1063,219.4,6.8,0.7,416,0,1,1
1064,219.5,7.1,0.7,415.9,0,1,1
1066,220.2,7.2,0.7,415.9,0,1,1
1067,220.8,7.2,0.7,415.9,0,1,1
1068,220.9,7.2,0.7,415.9,0,1,1
1069,220.9,7.2,0.7,415.9,0,1,1
1071,221,6.9,0.7,415.9,0,1,1
1072,221.4,6.3,0.6,415.9,0,1,1
1073,221.9,5.9,0.6,415.9,0,1,1
1074,222,4.9,0.6,415.9,0,1,1
1076,222,4.1,0.6,415.9,0,1,1
1077,222.1,4,0.6,415.9,0,1,1
1078,222.6,3.7,0.7,415.9,0,1,1
1079,223,4.1,0.7,415.9,0,1,1
1080,223.1,5.1,0.7,415.9,0,1,1
1082,223.1,5.9,0.7,415.9,0,1,1
1083,223.2,6.7,0.7,415.8,0,1,1
1084,223.5,7.1,0.6,415.8,0,1,1
1086,223.8,7.5,0.6,415.8,0,1,1
1087,223.9,7.3,0.6,415.8,0,1,1
1088,223.9,6.9,0.6,415.8,0,1,1
1089,223.9,6.3,0.6,415.8,0,1,1
1091,224.1,5.6,0.7,415.8,0,1,1
1092,224.2,5.4,0.7,415.8,0,1,1
1093,224.2,5.7,0.8,415.8,0,1,1
1094,224.2,6.6,0.8,415.8,0,1,1
1096,224.3,7.1,0.7,415.8,0,1,1
1097,224.8,7.5,0.7,415.8,0,1,1
1098,225.2,7.6,0.6,415.8,0,1,1
1099,225.3,7.3,0.6,415.8,0,1,1
1101,225.3,6.4,0.6,415.8,0,1,1
1102,225.4,5.6,0.6,415.8,0,1,1
1103,226,4.6,0.7,415.8,0,1,1
1104,226.5,4,0.7,415.8,0,1,1
1106,226.6,3.7,0.6,415.8,0,1,1
1107,226.6,3.1,0.5,415.8,0,1,1
1108,226.8,2.6,0.4,415.7,0,1,1
1110,227.4,1.7,0.4,415.7,0,1,1
1111,228,0.9,0.3,415.7,0,1,1
1112,228.1,0.2,0.2,415.7,0,1,1
1113,228.1,-0.3,0.2,415.7,0,1,1
1115,228.2,-0.6,0.1,415.7,0,1,1
1116,228.6,-1,0.1,415.7,0,1,1
1117,228.9,-1.1,0.1,415.7,0,1,1
1118,229,-1.4,0,415.7,0,1,1
1120,229,-1.4,0,415.7,0,1,1
1121,229.1,-1.4,0,415.7,0,1,1
1122,229.5,-1.4,0,415.7,0,1,1
1124,229.9,-1.4,-0.1,415.7,0,1,1
1125,230,-1.7,-0.1,415.7,0,1,1
1126,230,-1.8,-0.1,415.7,0,1,1
1127,230,-1.8,-0.1,415.6,0,1,1
1129,230.2,-2.1,-0.2,415.6,0,1,1
1130,230.3,-2.4,-0.2,415.6,0,1,1
1131,230.3,-2.8,-0.2,415.6,0,1,1
1133,230.3,-3.7,-0.3,415.6,0,1,1
1134,230.3,-4.5,-0.4,415.5,0,1,1
1135,230.5,-5.2,-0.4,415.5,0,1,1
1136,230.7,-5.7,-0.5,415.5,0,1,1
1138,230.7,-6.3,-0.5,415.5,0,1,1
1139,230.7,-7.3,-0.6,415.5,0,1,1
1140,230.9,-8.4,-0.7,415.4,0,1,1
1142,231.5,-9.4,-0.7,415.4,0,1,1
1143,232.1,-10,-0.8,415.4,0,1,1
1144,232.2,-9.8,-0.8,415.4,0,1,1
1146,232.2,-9.2,-0.7,415.4,0,1,1
1147,232.3,-7.9,-0.7,415.3,0,1,1
1148,232.6,-6.2,-0.6,415.3,0,1,1
1149,232.8,-4.7,-0.6,415.3,0,1,1
1151,232.9,-3.8,-0.6,415.3,0,1,1
1152,232.9,-3.3,-0.7,415.3,0,1,1
1153,232.9,-3.2,-0.7,415.2,0,1,1
1155,232.9,-4,-0.7,415.2,0,1,1
1156,232.9,-5.7,-0.6,415.2,0,1,1
1157,232.9,-6.9,-0.6,415.2,0,1,1
1158,232.9,-8,-0.6,415.2,0,1,1
1160,232.9,-8.3,-0.6,415.2,0,1,1
1161,233,-8,-0.6,415.2,0,1,1
1162,233.1,-7.4,-0.6,415.2,0,1,1
1163,233.1,-6.7,-0.5,415.2,0,1,1
1164,233.1,-5.1,-0.5,415.2,0,1,1
1166,233,-2.8,-0.4,415.1,0,1,1
1167,232.6,-0.5,-0.4,415.1,0,1,1
1168,232.1,1.3,-0.3,415.1,0,1,1
1169,232,2.9,-0.3,415.1,0,1,1
1170,232,3.8,-0.2,415,0,1,1
1172,231.6,4,-0.2,415,0,1,1
1173,229.9,3.2,-0.2,415,0,1,1
1174,228.3,2.1,-0.2,414.9,0,1,1
1175,227.9,1,-0.2,414.9,0,1,1
1176,227.9,-0.1,-0.2,414.8,0,1,1
1177,227.5,-1.7,-0.3,414.8,0,1,1
1178,225.8,-3.5,-0.3,414.8,0,1,1
1179,224.1,-5.3,-0.3,414.7,0,1,1
1180,223.7,-6.8,-0.3,414.7,0,1,1
1181,223.7,-8.3,-0.3,414.6,0,1,1
1183,223.3,-9.2,-0.3,414.5,0,1,1
1184,221.9,-9.1,-0.3,414.5,0,1,1
1185,220.4,-8.2,-0.4,414.4,0,1,1
